game,console,loose_val,complete_val,new_val,date(D/M/Y)
Crouching Tiger Hidden Dragon,gameboy-advance,5.06,10.45,16.01,10/02/2020
Cruis'n Velocity,gameboy-advance,5.18,9.99,20.49,10/02/2020
Crushed Baseball,gameboy-advance,2.24,5.12,9.93,10/02/2020
Cubix Robots for Everyone Clash N Bash,gameboy-advance,4.20,8.95,13.43,10/02/2020
Curious George,gameboy-advance,6.06,9.99,18.69,10/02/2020
DK King of Swing [Not for Resale],gameboy-advance,18.00,N/A,N/A,10/02/2020
Danny Phantom The Ultimate Enemy,gameboy-advance,4.87,11.99,16.61,10/02/2020
Danny Phantom The Urban Jungle,gameboy-advance,5.19,11.14,15.71,10/02/2020
Daredevil,gameboy-advance,6.33,26.86,46.54,10/02/2020
Dark Arena,gameboy-advance,8.91,21.33,27.27,10/02/2020
Dave Mirra Freestyle BMX 2,gameboy-advance,3.46,8.37,12.74,10/02/2020
Dave Mirra Freestyle BMX 3,gameboy-advance,4.25,8.50,13.60,10/02/2020
David Beckham Soccer,gameboy-advance,7.71,17.33,25.99,10/02/2020
Davis Cup Tennis,gameboy-advance,2.69,5.93,8.32,10/02/2020
Dead to Rights,gameboy-advance,6.25,9.91,12.71,10/02/2020
Deal or No Deal,gameboy-advance,4.67,6.68,10.02,10/02/2020
Defender,gameboy-advance,5.23,6.33,15.00,10/02/2020
Defender of the Crown,gameboy-advance,8.98,20.00,40.00,10/02/2020
Demon Driver,gameboy-advance,3.44,14.99,19.54,10/02/2020
Denki Blocks,gameboy-advance,4.88,16.96,17.22,10/02/2020
Desert Strike Advance,gameboy-advance,8.40,13.49,18.93,10/02/2020
Dexter's Laboratory: Deesaster Strikes [USA-1],gameboy-advance,N/A,N/A,N/A,10/02/2020
Dexters Laboratory Chess Challenge,gameboy-advance,3.07,7.47,10.00,10/02/2020
Dexters Laboratory Disaster Strikes,gameboy-advance,2.66,9.99,10.97,10/02/2020
Digimon Racing,gameboy-advance,7.96,9.95,21.28,10/02/2020
Dinotopia The Timestone Pirates,gameboy-advance,3.63,8.24,12.97,10/02/2020
Disney Party,gameboy-advance,5.57,9.99,15.73,10/02/2020
Disney Princess Royal Adventure,gameboy-advance,4.19,8.00,8.77,10/02/2020
Disney Sports Basketball,gameboy-advance,7.20,37.22,45.29,10/02/2020
Disney Sports Football,gameboy-advance,7.14,16.67,24.99,10/02/2020
Disney Sports Motocross,gameboy-advance,11.08,18.67,27.99,10/02/2020
Disney Sports Skateboarding,gameboy-advance,4.86,25.99,37.12,10/02/2020
Disney Sports Snowboarding,gameboy-advance,6.92,24.16,34.99,10/02/2020
Disney Sports Soccer,gameboy-advance,5.32,19.14,27.99,10/02/2020
Disney's Atlantis,gameboy-advance,4.70,10.05,12.62,10/02/2020
Disney's Extreme Skate Adventure,gameboy-advance,3.55,7.28,9.95,10/02/2020
Disney's Lizzie McGuire 2 Lizzie Diaries Game + TV Episode,gameboy-advance,2.72,4.25,6.38,10/02/2020
Dogz 2,gameboy-advance,4.97,10.78,17.87,10/02/2020
Dogz Fashion,gameboy-advance,3.32,7.18,8.82,10/02/2020
Donald Duck Advance,gameboy-advance,8.99,24.29,24.93,10/02/2020
Donkey Kong 3 E-Reader,gameboy-advance,14.47,N/A,14.99,10/02/2020
Donkey Kong Country 2 [Not for Resale],gameboy-advance,17.85,N/A,N/A,10/02/2020
Donkey Kong Country 3 [Not for Resale],gameboy-advance,10.68,N/A,N/A,10/02/2020
Donkey Kong Country [Not for Resale],gameboy-advance,19.95,N/A,N/A,10/02/2020
Donkey Kong E-Reader,gameboy-advance,11.26,N/A,13.22,10/02/2020
Donkey Kong Jr E-Reader,gameboy-advance,2.68,5.87,8.11,10/02/2020
Dora The Explorer: Dora's World Adventure,gameboy-advance,2.34,5.26,9.64,10/02/2020
Dora the Explorer Double Pack,gameboy-advance,5.00,17.99,19.99,10/02/2020
Dora the Explorer Super Spies,gameboy-advance,2.53,5.36,7.98,10/02/2020
Dora the Explorer Super Star Adventures,gameboy-advance,4.26,4.95,10.06,10/02/2020
Dora the Explorer: The Hunt for Pirate Pig's Treasure,gameboy-advance,4.26,8.49,13.88,10/02/2020
Downforce,gameboy-advance,17.02,37.46,56.19,10/02/2020
Dr. Sudoku,gameboy-advance,3.80,7.91,8.08,10/02/2020
Dragon Ball Z Legacy of Goku II [Not for Resale],gameboy-advance,N/A,N/A,N/A,10/02/2020
Dragon Tales Dragon Adventures,gameboy-advance,6.08,7.91,8.84,10/02/2020
Drake and Josh,gameboy-advance,3.80,3.80,6.51,10/02/2020
Drill Dozer [Not for Resale],gameboy-advance,179.99,N/A,N/A,10/02/2020
Driven,gameboy-advance,3.60,10.42,111.45,10/02/2020
Driver 2 Advance,gameboy-advance,5.21,9.13,16.52,10/02/2020
Driver 3,gameboy-advance,15.12,20.00,24.25,10/02/2020
Drome Racers,gameboy-advance,12.50,23.67,27.46,10/02/2020
Dual Blades,gameboy-advance,9.09,19.99,20.00,10/02/2020
Duel Masters Shadow of The Code,gameboy-advance,10.51,24.95,26.07,10/02/2020
Duke Nukem Advance,gameboy-advance,38.00,42.45,118.91,10/02/2020
ESPN Final Round Golf 2002,gameboy-advance,3.34,5.52,6.22,10/02/2020
ESPN Great Outdoor Games Bass 2002,gameboy-advance,4.70,6.99,14.35,10/02/2020
ESPN Winter Sports 2002,gameboy-advance,2.95,6.19,7.07,10/02/2020
ESPN X Games Skateboarding,gameboy-advance,2.98,5.32,7.90,10/02/2020
ESPN X Games Snowboarding,gameboy-advance,3.05,7.48,17.99,10/02/2020
ET the Extra Terrestrial,gameboy-advance,4.81,9.44,11.64,10/02/2020
Ecks vs. Sever,gameboy-advance,6.47,12.75,19.61,10/02/2020
Ed Edd N Eddy Jawbreakers,gameboy-advance,5.43,16.95,18.39,10/02/2020
Ed Edd N Eddy Mis-Edventures,gameboy-advance,5.10,9.24,16.79,10/02/2020
Egg Mania,gameboy-advance,3.37,12.09,12.18,10/02/2020
Elf Bowling 1 &amp; 2,gameboy-advance,10.81,18.25,24.99,10/02/2020
Elf the Movie,gameboy-advance,5.71,9.99,12.02,10/02/2020
Enchanted Once Upon Andalasia,gameboy-advance,3.98,3.99,6.41,10/02/2020
Eragon,gameboy-advance,4.78,7.64,8.83,10/02/2020
EverGirl,gameboy-advance,2.00,4.00,6.00,10/02/2020
Excitebike E-Reader,gameboy-advance,6.81,7.10,12.74,10/02/2020
Extreme Ghostbusters,gameboy-advance,14.63,34.95,58.99,10/02/2020
F-14 Tomcat,gameboy-advance,3.95,9.29,10.99,10/02/2020
F-24 Stealth Fighter,gameboy-advance,4.97,8.82,8.88,10/02/2020
F-Zero Maximum Velocity [Not for Resale],gameboy-advance,19.99,N/A,N/A,10/02/2020
F1 2002,gameboy-advance,6.89,11.18,16.24,10/02/2020
FIFA 06,gameboy-advance,4.75,5.06,12.99,10/02/2020
FIFA 07,gameboy-advance,8.98,12.00,13.96,10/02/2020
FIFA 2003,gameboy-advance,4.69,5.01,5.24,10/02/2020
FIFA 2004,gameboy-advance,3.97,6.55,9.83,10/02/2020
FIFA 2005,gameboy-advance,2.99,6.00,13.35,10/02/2020
Fairly Odd Parents Clash with the Anti-World,gameboy-advance,3.97,4.10,6.73,10/02/2020
Fairly Odd Parents Enter the Cleft,gameboy-advance,4.72,7.70,11.00,10/02/2020
Fairly Odd Parents Shadow Showdown,gameboy-advance,3.90,6.09,8.11,10/02/2020
Fairly Odd Parents: Breakin' Da Rules,gameboy-advance,4.31,9.50,13.79,10/02/2020
Family Feud,gameboy-advance,5.17,11.84,11.99,10/02/2020
Fantastic 4,gameboy-advance,3.91,3.99,9.95,10/02/2020
Fantastic 4 Flame On,gameboy-advance,3.64,8.81,12.99,10/02/2020
Fear Factor Unleashed,gameboy-advance,1.92,3.00,5.34,10/02/2020
Finding Nemo The Continuing Adventures,gameboy-advance,6.61,8.20,11.99,10/02/2020
Finding Nemo and Monsters Inc Bundle,gameboy-advance,5.66,9.43,14.95,10/02/2020
Fire Emblem Sacred Stones [Not for Resale],gameboy-advance,30.82,N/A,N/A,10/02/2020
Fire Pro Wrestling 2,gameboy-advance,20.17,42.03,45.11,10/02/2020
Flintstones Big Trouble in Bedrock,gameboy-advance,5.46,22.30,24.99,10/02/2020
Flushed Away,gameboy-advance,3.90,7.27,8.62,10/02/2020
Ford Racing 3,gameboy-advance,2.30,5.10,5.48,10/02/2020
Foster's Home for Imaginary Friends,gameboy-advance,7.49,24.99,29.14,10/02/2020
Franklin The Turtle,gameboy-advance,5.43,9.49,14.96,10/02/2020
Franklin's Great Adventures,gameboy-advance,4.80,6.81,9.06,10/02/2020
Freekstyle,gameboy-advance,2.56,8.25,12.38,10/02/2020
Frogger the Great Quest,gameboy-advance,7.03,15.51,17.62,10/02/2020
Frogger's Journey The Forgotten Relic,gameboy-advance,6.89,11.21,17.12,10/02/2020
Froggers Adventures 2 Lost Wand,gameboy-advance,5.00,18.08,22.04,10/02/2020
GBA Micro Black,gameboy-advance,99.99,110.11,155.50,10/02/2020
GBA Micro SIlver,gameboy-advance,122.50,169.98,393.23,10/02/2020
GBA Micro [20th Anniversary Edition],gameboy-advance,175.40,374.21,561.28,10/02/2020
GBA Video All Grown Up Volume 1,gameboy-advance,4.06,4.13,4.20,10/02/2020
GBA Video Cartoon Network Collection Limited Edition,gameboy-advance,5.00,6.81,6.81,10/02/2020
GBA Video Cartoon Network Collection Platinum Edition,gameboy-advance,5.23,7.58,11.55,10/02/2020
GBA Video Cartoon Network Collection Special Edition,gameboy-advance,6.65,9.99,11.49,10/02/2020
GBA Video Cartoon Network Collection Volume 1,gameboy-advance,5.35,8.49,8.96,10/02/2020
GBA Video Cartoon Network Collection Volume 2,gameboy-advance,5.53,6.97,7.64,10/02/2020
GBA Video Cartoon Network Collection [Premium Edition],gameboy-advance,3.15,6.93,10.08,10/02/2020
GBA Video Codename Kids Next Door Volume 1,gameboy-advance,3.92,5.09,7.64,10/02/2020
GBA Video Disney Channel Collection Volume 1,gameboy-advance,13.00,24.99,26.80,10/02/2020
GBA Video Disney Channel Collection Volume 2,gameboy-advance,44.95,59.13,88.70,10/02/2020
GBA Video Dora the Explorer Volume 1,gameboy-advance,4.12,8.73,11.50,10/02/2020
GBA Video Dragon Ball GT Volume 1,gameboy-advance,4.52,5.32,5.99,10/02/2020
GBA Video Fairly Odd Parents Volume 1,gameboy-advance,4.75,4.88,7.78,10/02/2020
GBA Video Fairly Odd Parents Volume 2,gameboy-advance,2.74,5.98,6.91,10/02/2020
GBA Video Jimmy Neutron Volume 1,gameboy-advance,5.15,8.62,13.73,10/02/2020
GBA Video Nicktoons Collection Volume 1,gameboy-advance,4.95,10.24,10.89,10/02/2020
GBA Video Nicktoons Collection Volume 1 [Not for Resale],gameboy-advance,24.99,N/A,N/A,10/02/2020
GBA Video Nicktoons Collection Volume 2,gameboy-advance,3.46,4.19,4.46,10/02/2020
GBA Video Pokemon For Ho-Oh The Bells Toll and A Hot Water Battle,gameboy-advance,6.21,9.28,18.07,10/02/2020
GBA Video Pokemon I Choose You and Here Comes the Squirtle Squad,gameboy-advance,10.63,22.00,35.00,10/02/2020
GBA Video Shark Tale,gameboy-advance,9.01,16.73,17.38,10/02/2020
GBA Video Shrek,gameboy-advance,14.99,17.13,17.68,10/02/2020
GBA Video Shrek &amp; Shark Tale,gameboy-advance,22.15,49.95,123.05,10/02/2020
GBA Video Shrek 2,gameboy-advance,15.09,21.12,21.27,10/02/2020
GBA Video Sonic X Volume 1,gameboy-advance,7.50,9.97,14.97,10/02/2020
GBA Video Sonic X Volume 2,gameboy-advance,5.00,10.99,16.02,10/02/2020
GBA Video SpongeBob SquarePants Volume 1,gameboy-advance,6.00,9.64,14.82,10/02/2020
GBA Video SpongeBob SquarePants Volume 2,gameboy-advance,6.09,10.49,11.62,10/02/2020
GBA Video SpongeBob SquarePants Volume 3,gameboy-advance,14.07,31.39,35.36,10/02/2020
GBA Video Strawberry Shortcake Volume 1,gameboy-advance,4.04,8.78,8.84,10/02/2020
GBA Video The Proud Family Volume 1,gameboy-advance,69.00,256.00,384.00,10/02/2020
GBA Video Yu-Gi-Oh Yugi vs. Joey,gameboy-advance,2.80,8.19,14.31,10/02/2020
GT Advance 2 Rally Racing,gameboy-advance,3.19,7.94,10.49,10/02/2020
GT Advance 3 Pro Concept Racing,gameboy-advance,5.02,10.77,17.49,10/02/2020
GT Advance Championship Racing,gameboy-advance,4.99,10.16,12.48,10/02/2020
Gadget Racers,gameboy-advance,6.90,13.33,21.22,10/02/2020
Galidor Defenders of the Outer Dimension,gameboy-advance,3.72,7.89,9.49,10/02/2020
Gameboy Advance SP Headphones,gameboy-advance,N/A,N/A,N/A,10/02/2020
Games Explosion,gameboy-advance,4.07,6.99,9.93,10/02/2020
Gameshark,gameboy-advance,79.28,137.49,203.82,10/02/2020
Garfield And His Nine Lives,gameboy-advance,8.33,14.22,20.45,10/02/2020
Garfield The Search for Pooky,gameboy-advance,5.73,12.48,12.84,10/02/2020
Ghost Rider,gameboy-advance,6.95,14.96,36.01,10/02/2020
Golden Nugget Casino,gameboy-advance,3.66,4.54,6.82,10/02/2020
Golf E-Reader,gameboy-advance,N/A,N/A,5.00,10/02/2020
Green Eggs and Ham,gameboy-advance,4.01,6.73,13.36,10/02/2020
Greg Hastings Tournament Paintball Maxed,gameboy-advance,2.64,5.98,7.63,10/02/2020
Gremlins Stripe vs Gizmo,gameboy-advance,8.64,37.50,49.99,10/02/2020
Grim Adventures of Billy &amp; Mandy,gameboy-advance,7.62,7.99,13.46,10/02/2020
Guilty Gear X Advance Edition,gameboy-advance,9.12,16.61,24.56,10/02/2020
Gumby vs. the Astrobots,gameboy-advance,10.52,16.02,30.09,10/02/2020
Happy Feet,gameboy-advance,3.99,6.99,10.16,10/02/2020
Hardcore Pinball,gameboy-advance,9.87,20.76,29.46,10/02/2020
Harlem Globetrotters World Tour,gameboy-advance,3.54,4.50,4.99,10/02/2020
Harry Potter Quidditch World Cup [Not for Resale],gameboy-advance,68.95,N/A,N/A,10/02/2020
Hello Kitty Happy Party Pals,gameboy-advance,5.06,10.28,17.39,10/02/2020
Herbie Fully Loaded,gameboy-advance,3.36,4.19,6.99,10/02/2020
Hey Arnold! The Movie,gameboy-advance,4.71,11.99,13.99,10/02/2020
Hi Hi Puffy AmiYumi Kaznapped,gameboy-advance,5.18,7.37,10.95,10/02/2020
High Heat Baseball 2002,gameboy-advance,3.57,7.00,8.27,10/02/2020
High Heat Baseball 2003,gameboy-advance,4.04,9.89,20.50,10/02/2020
High School Musical Living the Dream,gameboy-advance,3.62,5.00,5.33,10/02/2020
Home on the Range,gameboy-advance,3.37,4.99,9.32,10/02/2020
Horsez,gameboy-advance,5.00,7.94,8.98,10/02/2020
Hot Potato,gameboy-advance,3.25,7.99,12.23,10/02/2020
Hot Wheels All Out,gameboy-advance,3.01,7.47,8.42,10/02/2020
Hot Wheels Burnin Rubber,gameboy-advance,4.47,14.50,19.99,10/02/2020
Hot Wheels Double Pack,gameboy-advance,4.01,9.09,13.69,10/02/2020
Hot Wheels Stunt Track Challenge,gameboy-advance,2.99,6.67,8.00,10/02/2020
Hot Wheels Velocity X,gameboy-advance,3.18,11.16,11.88,10/02/2020
Hot Wheels World Race,gameboy-advance,1.97,6.11,14.18,10/02/2020
Hot Wheels: Stunt Track Challenge / World Race,gameboy-advance,4.13,8.89,10.90,10/02/2020
Hugo The Evil Mirror,gameboy-advance,5.43,7.19,10.00,10/02/2020
I Spy Challenger,gameboy-advance,2.33,4.45,5.73,10/02/2020
IK+,gameboy-advance,5.53,12.17,18.26,10/02/2020
Ice Age,gameboy-advance,3.69,6.22,19.49,10/02/2020
Ice Age 2 The Meltdown,gameboy-advance,4.14,5.25,9.25,10/02/2020
Ice Climber E-Reader,gameboy-advance,9.95,N/A,9.95,10/02/2020
Ice Nine,gameboy-advance,68.95,179.67,240.24,10/02/2020
Indigo Gameboy Advance System [Target Edition],gameboy-advance,N/A,N/A,N/A,10/02/2020
Inspector Gadget,gameboy-advance,8.10,9.72,28.22,10/02/2020
Island Xtreme Stunts,gameboy-advance,3.20,5.99,19.90,10/02/2020
It's Mr Pants,gameboy-advance,11.74,17.98,29.30,10/02/2020
James Pond Codename Robocod,gameboy-advance,4.31,6.12,9.09,10/02/2020
Jazz Jackrabbit,gameboy-advance,18.98,79.12,85.92,10/02/2020
Jimmy Neutron Boy Genius,gameboy-advance,3.62,6.91,8.25,10/02/2020
Jimmy Neutron Jet Fusion,gameboy-advance,3.88,6.60,9.31,10/02/2020
Jimmy Neutron vs Jimmy Negatron,gameboy-advance,3.58,9.99,11.21,10/02/2020
Jonny Moseley Mad Trix,gameboy-advance,3.78,5.95,6.99,10/02/2020
Juka and the Monophonic Menace,gameboy-advance,13.19,20.35,20.82,10/02/2020
Jurassic Park III DNA Factor,gameboy-advance,4.53,23.74,39.00,10/02/2020
Jurassic Park III Island Attack,gameboy-advance,7.12,27.08,51.21,10/02/2020
Justice League Chronicles,gameboy-advance,4.69,44.72,44.75,10/02/2020
Justice League Heroes Flash,gameboy-advance,7.80,19.00,20.40,10/02/2020
Justice League Injustice for All,gameboy-advance,4.97,31.97,69.48,10/02/2020
Kao the Kangaroo,gameboy-advance,7.20,29.99,36.39,10/02/2020
Karnaaj Rally,gameboy-advance,9.80,15.07,24.96,10/02/2020
Kelly Slater's Pro Surfer,gameboy-advance,1.67,3.16,9.00,10/02/2020
Kerplunk / Toss Across / Tip It,gameboy-advance,4.49,5.69,7.24,10/02/2020
Kid's Cards,gameboy-advance,4.25,5.15,5.23,10/02/2020
Kill.Switch,gameboy-advance,11.53,22.44,22.46,10/02/2020
Killer 3D Pool,gameboy-advance,4.94,6.99,7.61,10/02/2020
Kim Possible 3,gameboy-advance,5.24,8.50,11.52,10/02/2020
Kim Possible: Revenge of Monkey Fist,gameboy-advance,5.72,9.99,14.06,10/02/2020
King of Fighters EX Neo Blood,gameboy-advance,18.53,35.42,64.99,10/02/2020
Kirby Nightmare in Dreamland [Not for Resale],gameboy-advance,N/A,N/A,N/A,10/02/2020
Kirby and the Amazing Mirror [Not for Resale],gameboy-advance,N/A,N/A,N/A,10/02/2020
Koala Brothers Outback Adventures,gameboy-advance,3.09,4.16,7.31,10/02/2020
Kong 8th Wonder of the World,gameboy-advance,3.14,8.09,12.15,10/02/2020
Kong King of Atlantis,gameboy-advance,3.67,8.16,9.95,10/02/2020
Kong The Animated Series,gameboy-advance,3.25,9.80,14.68,10/02/2020
LEGO Island 2,gameboy-advance,5.54,6.71,32.71,10/02/2020
LEGO Knights Kingdom,gameboy-advance,4.51,13.61,15.00,10/02/2020
LEGO Racers 2,gameboy-advance,4.81,12.41,25.30,10/02/2020
Land Before Time Collection,gameboy-advance,6.86,16.89,17.72,10/02/2020
Land Before Time Into the Mysterious Beyond,gameboy-advance,6.19,17.97,18.80,10/02/2020
Legends of Wrestling II,gameboy-advance,5.19,16.83,17.99,10/02/2020
Lemony Snicket's A Series of Unfortunate Events,gameboy-advance,2.92,7.87,9.88,10/02/2020
Let's Ride Friends Forever,gameboy-advance,5.47,6.02,6.37,10/02/2020
Let's Ride Sunshine Stables,gameboy-advance,2.59,6.12,8.50,10/02/2020
Let's Ride! Dreamer,gameboy-advance,2.91,5.32,7.61,10/02/2020
Life/Yahtzee/Payday,gameboy-advance,3.51,6.64,10.60,10/02/2020
Lilo and Stitch 2 Hamsterviel Havoc,gameboy-advance,3.84,15.00,19.99,10/02/2020
Little Einsteins,gameboy-advance,5.06,8.34,16.19,10/02/2020
Little League Baseball 2002,gameboy-advance,6.03,129.99,195.76,10/02/2020
Little Mermaid Magic in Two Kingdoms,gameboy-advance,7.20,10.34,12.49,10/02/2020
Lizzie McGuire 2,gameboy-advance,2.55,4.63,9.86,10/02/2020
Lizzie McGuire 3,gameboy-advance,3.47,3.52,6.40,10/02/2020
Lizzie McGuire on the Go,gameboy-advance,2.68,7.58,8.59,10/02/2020
Looney Tunes Back in Action,gameboy-advance,5.06,8.49,19.38,10/02/2020
Looney Tunes Double Pack,gameboy-advance,6.40,14.30,20.13,10/02/2020
Lord of the Rings Third Age,gameboy-advance,8.96,12.99,19.80,10/02/2020
M&amp;M's Blast,gameboy-advance,3.84,9.26,23.50,10/02/2020
M&amp;M's Break'Em,gameboy-advance,4.20,8.66,12.99,10/02/2020
MLB Slugfest 2004,gameboy-advance,6.59,14.52,21.78,10/02/2020
MX 2002,gameboy-advance,0.99,3.61,19.99,10/02/2020
Madagascar Operation Penguin,gameboy-advance,4.44,6.96,10.99,10/02/2020
Madagascar Operation Penguin and Shrek 2,gameboy-advance,4.22,9.99,15.25,10/02/2020
Madagascar and Shrek 2,gameboy-advance,5.59,12.30,17.58,10/02/2020
Madden 2002,gameboy-advance,4.13,8.33,9.02,10/02/2020
Madden 2003,gameboy-advance,3.61,5.51,13.16,10/02/2020
Madden 2004,gameboy-advance,3.18,9.99,12.98,10/02/2020
Madden 2005,gameboy-advance,3.96,6.93,8.99,10/02/2020
Madden 2006,gameboy-advance,4.98,11.01,11.95,10/02/2020
Madden 2007,gameboy-advance,5.01,9.74,10.00,10/02/2020
Magical Quest 2 Starring Mickey and Minnie,gameboy-advance,9.10,24.98,50.49,10/02/2020
Major League Baseball 2K7,gameboy-advance,5.61,11.06,14.61,10/02/2020
Manhole E-Reader,gameboy-advance,7.73,17.01,24.74,10/02/2020
Marble Madness / Klax,gameboy-advance,4.95,7.60,9.40,10/02/2020
March of the Penguins,gameboy-advance,2.84,5.95,6.22,10/02/2020
Mario Bros E-Reader,gameboy-advance,3.01,6.63,9.95,10/02/2020
Mario Golf Advance Tour [Not for Resale],gameboy-advance,11.55,N/A,N/A,10/02/2020
Mario Kart Super Circuit [Not for Resale],gameboy-advance,49.99,N/A,N/A,10/02/2020
Mario Kart Super Circuit [Player's Choice],gameboy-advance,10.00,19.95,35.00,10/02/2020
Mario Pinball Land [Not for Resale],gameboy-advance,27.00,N/A,N/A,10/02/2020
Mario Tennis Power Tour [Not for Resale],gameboy-advance,N/A,N/A,N/A,10/02/2020
Mario and Luigi Superstar Saga [Not for Resale],gameboy-advance,19.87,N/A,N/A,10/02/2020
Mario and Luigi Superstar Saga [Player's Choice],gameboy-advance,16.28,34.74,52.11,10/02/2020
Mario vs. Donkey Kong [Not for Resale],gameboy-advance,N/A,N/A,N/A,10/02/2020
Marvel Ultimate Alliance,gameboy-advance,6.20,12.50,15.62,10/02/2020
Mary Kate and Ashley Sweet 16,gameboy-advance,2.64,7.17,8.42,10/02/2020
Mary-Kate and Ashley Girls Night Out,gameboy-advance,3.14,3.27,8.52,10/02/2020
Masters of the Universe,gameboy-advance,10.84,30.71,50.99,10/02/2020
Mat Hoffman's Pro BMX,gameboy-advance,3.42,5.34,5.99,10/02/2020
Mat Hoffman's Pro BMX 2,gameboy-advance,3.10,8.54,11.56,10/02/2020
Matchbox Missions Air Land Sea Rescue &amp; Emergency Response,gameboy-advance,3.25,5.99,7.14,10/02/2020
Math Patrol: The Kleptoid Threat,gameboy-advance,9.79,12.89,14.70,10/02/2020
Max Payne,gameboy-advance,14.40,21.60,21.94,10/02/2020
Mazes of Fate,gameboy-advance,17.14,27.13,36.00,10/02/2020
Mech Platoon,gameboy-advance,9.57,22.02,30.39,10/02/2020
Medabots AX: Rokusho,gameboy-advance,5.26,29.25,85.24,10/02/2020
Medal of Honor Infiltrator,gameboy-advance,9.97,23.42,43.58,10/02/2020
Medal of Honor Underground,gameboy-advance,6.04,12.08,14.70,10/02/2020
Meet the Robinsons,gameboy-advance,4.19,5.94,8.91,10/02/2020
Mega Man Battle Chip Challenge,gameboy-advance,9.31,39.57,65.45,10/02/2020
Men in Black the Series,gameboy-advance,3.46,6.03,12.97,10/02/2020
Metroid Fusion [Not for Resale],gameboy-advance,19.57,N/A,N/A,10/02/2020
Metroid Zero Mission [Not for Resale],gameboy-advance,26.33,N/A,N/A,10/02/2020
Midway's Greatest Arcade Hits,gameboy-advance,4.00,9.98,14.70,10/02/2020
Mighty Beanz Pocket Puzzles,gameboy-advance,3.47,8.32,12.99,10/02/2020
